Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
172140,173059,2014,41,NC,North Carolina,"Cities from 50,000 thru 99,999",31-JUL-14,2,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,2,7,1
172141,173060,2014,41,NC,North Carolina,"Cities from 50,000 thru 99,999",11-MAR-14,1,5,1,Simple Assault,1.0,Hotel/Motel/Etc.,6,7,1
172142,173061,2014,105,NC,North Carolina,"Cities from 2,500 thru 9,999",18-JUL-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,6,5,0
172143,173062,2014,105,NC,North Carolina,"Cities from 2,500 thru 9,999",27-JUN-14,1,5,1,Simple Assault,1.0,Parking/Drop Lot/Garage,6,7,1
172144,173063,2014,170,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",06-DEC-14,1,5,2,Aggravated Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,6,7,1
172145,173064,2014,170,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",12-DEC-14,1,5,1,Intimidation,1.0,School-Elementary/Secondary,6,7,1
172146,173065,2014,170,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",17-FEB-14,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,40,7,0
172147,173066,2014,94,NC,North Carolina,"Cities from 50,000 thru 99,999",01-MAR-14,0,4,1,Aggravated Assault,1.0,Restaurant,6,7,1
172148,173067,2014,94,NC,North Carolina,"Cities from 50,000 thru 99,999",07-AUG-14,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,40,7,0
172149,173068,2014,94,NC,North Carolina,"Cities from 50,000 thru 99,999",31-AUG-14,2,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,26,7,0
172150,173069,2014,94,NC,North Carolina,"Cities from 50,000 thru 99,999",23-NOV-14,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
172151,173070,2014,66,NC,North Carolina,"Cities under 2,500",24-OCT-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,26,14,0
172152,173071,2014,66,NC,North Carolina,"Cities under 2,500",27-OCT-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,26,14,0
172153,173072,2014,66,NC,North Carolina,"Cities under 2,500",08-MAY-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,26,14,0
172154,173073,2014,66,NC,North Carolina,"Cities under 2,500",06-SEP-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,26,15,0
172155,173074,2014,186,NC,North Carolina,"MSA counties from 25,000 thru 99,999",08-DEC-14,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Construction Site,6,14,0
172156,173075,2014,191,NC,North Carolina,"Cities from 25,000 thru 49,999",31-JAN-14,0,4,4,Intimidation,4.0,School-College/University,6,7,1
172157,173076,2014,206,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",15-NOV-14,4,5,3,Aggravated Assault;Intimidation,2.0,Residence/Home,21,7,1
172158,173077,2014,152,NC,North Carolina,"Cities from 10,000 thru 24,999",04-NOV-14,1,5,3,Intimidation,3.0,Restaurant,6,7,1
172159,173078,2014,202,NC,North Carolina,"Cities from 10,000 thru 24,999",20-MAR-14,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
172160,173079,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",04-OCT-14,1,2,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
172161,173080,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",10-OCT-14,1,2,1,Simple Assault,1.0,Residence/Home,27,7,1
172162,173081,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",18-OCT-14,1,5,3,Destruction/Damage/Vandalism of Property,3.0,Parking/Drop Lot/Garage,6,7,0
172163,173082,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",06-NOV-14,3,2,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
172164,173083,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",14-NOV-14,2,2,2,Simple Assault,2.0,School-College/University,6,7,1
172165,173084,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",22-NOV-14,1,5,1,Simple Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,21,7,1
172166,173085,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",27-MAY-14,0,4,1,Burglary/Breaking & Entering,1.0,Residence/Home,6,7,1
172167,173086,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",03-JUN-14,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,2,7,0
172168,173087,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",04-JUN-14,1,5,5,Destruction/Damage/Vandalism of Property,5.0,Residence/Home,2,7,0
172169,173088,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",09-JUN-14,1,5,2,Intimidation,2.0,Grocery/Supermarket,24,7,1
172170,173089,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",12-JUN-14,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,0
172171,173090,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",17-JUL-14,2,5,2,Destruction/Damage/Vandalism of Property;Simple Assault,1.0,Grocery/Supermarket,40,7,1
172172,173091,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",22-JUL-14,1,2,1,Simple Assault,1.0,Residence/Home,16,7,1
172173,173092,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",22-JUL-14,1,5,3,Intimidation,3.0,Drug Store/Doctor's Office/Hospital,30,7,1
172174,173093,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",24-JUL-14,1,5,1,Simple Assault,1.0,Residence/Home,24,7,1
172175,173094,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",13-JAN-14,2,2,1,Aggravated Assault,1.0,Residence/Home,5,7,1
172176,173095,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",02-DEC-14,1,2,2,Simple Assault,2.0,School-College/University,40,7,1
172177,173096,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",02-DEC-14,1,2,1,Simple Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,40,7,1
172178,173097,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",04-DEC-14,1,4,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
172179,173098,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",09-AUG-14,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,21,0,0
172180,173099,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",16-AUG-14,2,2,2,Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
172181,173100,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",18-AUG-14,2,5,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,6,5,0
172182,173101,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",05-SEP-14,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
172183,173102,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",08-SEP-14,2,5,3,Intimidation,3.0,Restaurant,21,7,1
172184,173103,2014,177,NC,North Carolina,"Cities from 250,000 thru 499,999",16-SEP-14,2,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
172185,173104,2014,234,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",06-JUN-14,0,4,1,Simple Assault,1.0,Residence/Home,28,7,1
172186,173105,2014,237,NC,North Carolina,"Cities from 25,000 thru 49,999",12-JUN-14,2,5,4,Simple Assault,4.0,Restaurant,6,7,1
172187,173106,2014,237,NC,North Carolina,"Cities from 25,000 thru 49,999",18-DEC-14,1,5,1,Aggravated Assault,1.0,Residence/Home,6,7,1
172188,173107,2014,237,NC,North Carolina,"Cities from 25,000 thru 49,999",10-MAR-14,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
172189,173108,2014,237,NC,North Carolina,"Cities from 25,000 thru 49,999",22-MAR-14,0,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,6,7,0
177837,178725,2015,19,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",19-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,31,17,0
177838,178726,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",01-AUG-15,1,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
177839,178727,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",20-JAN-15,1,2,2,Intimidation,2.0,Other/Unknown,24,7,1
177840,178728,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",25-JAN-15,1,5,1,Intimidation,1.0,Other/Unknown,6,7,1
177841,178729,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",22-JUL-15,1,5,1,Intimidation,1.0,Grocery/Supermarket,2,7,1
177842,178730,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",14-MAY-15,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
177843,178731,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",25-MAY-15,1,5,2,Intimidation;Simple Assault,1.0,Commercial/Office Building,16,7,1
177844,178732,2015,9,NC,North Carolina,"Cities from 50,000 thru 99,999",07-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,6,0,0
177845,178733,2015,31,NC,North Carolina,"MSA counties from 25,000 thru 99,999",08-OCT-15,0,4,1,Simple Assault,1.0,Other/Unknown,32,7,1
177846,178734,2015,32,NC,North Carolina,"MSA counties from 25,000 thru 99,999",28-JUL-15,0,4,2,Simple Assault,2.0,Church/Synagogue/Temple/Mosque,32,7,1
177847,178735,2015,90,NC,North Carolina,"Cities from 2,500 thru 9,999",05-NOV-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177848,178736,2015,103,NC,North Carolina,"Cities from 25,000 thru 49,999",16-AUG-15,1,2,1,Simple Assault,1.0,Convenience Store,40,7,1
177849,178737,2015,103,NC,North Carolina,"Cities from 25,000 thru 49,999",16-JUN-15,1,2,1,Simple Assault,1.0,Convenience Store,40,7,1
177850,178738,2015,160,NC,North Carolina,"Cities from 10,000 thru 24,999",16-JUL-15,1,5,1,Intimidation,1.0,Arena/Stadium/Fairgrounds/Coliseum,28,7,1
177851,178739,2015,160,NC,North Carolina,"Cities from 10,000 thru 24,999",15-SEP-15,1,2,1,Intimidation,1.0,Convenience Store,40,7,1
177852,178740,2015,195,NC,North Carolina,"Cities from 2,500 thru 9,999",30-NOV-15,1,4,1,Intimidation,1.0,Government/Public Building,6,7,1
177853,178741,2015,195,NC,North Carolina,"Cities from 2,500 thru 9,999",23-SEP-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Park/Playground,31,14,0
177854,178742,2015,49,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",26-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177855,178743,2015,78,NC,North Carolina,"Cities from 100,000 thru 249,999",29-AUG-15,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
177856,178744,2015,78,NC,North Carolina,"Cities from 100,000 thru 249,999",19-FEB-15,1,5,1,Intimidation,1.0,Convenience Store,6,7,1
177857,178745,2015,78,NC,North Carolina,"Cities from 100,000 thru 249,999",18-JUN-15,0,4,2,Destruction/Damage/Vandalism of Property;Not Specified,0.0,Church/Synagogue/Temple/Mosque,37,0,1
177858,178746,2015,78,NC,North Carolina,"Cities from 100,000 thru 249,999",06-NOV-15,1,5,1,Intimidation,1.0,Government/Public Building,6,7,1
177859,178747,2015,78,NC,North Carolina,"Cities from 100,000 thru 249,999",02-SEP-15,1,2,1,Simple Assault,1.0,Convenience Store,36,7,1
177860,178748,2015,106,NC,North Carolina,"Cities from 10,000 thru 24,999",16-NOV-15,0,4,1,Intimidation,1.0,Residence/Home,31,7,1
177861,178749,2015,57,NC,North Carolina,"MSA counties from 25,000 thru 99,999",18-MAY-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,21,7,0
177862,178750,2015,144,NC,North Carolina,"Cities from 2,500 thru 9,999",27-JUN-15,3,2,2,Aggravated Assault;Robbery,1.0,Parking/Drop Lot/Garage,40,7,1
177863,178751,2015,65,NC,North Carolina,"Cities from 250,000 thru 499,999",04-AUG-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177864,178752,2015,65,NC,North Carolina,"Cities from 250,000 thru 499,999",12-AUG-15,0,4,1,Intimidation,1.0,Commercial/Office Building,21,7,1
177865,178753,2015,65,NC,North Carolina,"Cities from 250,000 thru 499,999",01-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,40,0,0
177866,178754,2015,65,NC,North Carolina,"Cities from 250,000 thru 499,999",30-OCT-15,0,4,1,Intimidation,1.0,Parking/Drop Lot/Garage,24,7,1
177867,178755,2015,65,NC,North Carolina,"Cities from 250,000 thru 499,999",09-SEP-15,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
177868,178756,2015,62,NC,North Carolina,"Cities under 2,500",05-NOV-15,0,4,1,Intimidation,1.0,School-College/University,16,7,1
177869,178757,2015,62,NC,North Carolina,"Cities under 2,500",23-OCT-15,0,4,1,Intimidation,1.0,School-College/University,6,7,1
177870,178758,2015,187,NC,North Carolina,"Cities from 50,000 thru 99,999",01-FEB-15,1,2,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
177871,178759,2015,82,NC,North Carolina,"MSA counties 100,000 or over",09-AUG-15,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
177872,178760,2015,82,NC,North Carolina,"MSA counties 100,000 or over",08-DEC-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,5,0
177873,178761,2015,82,NC,North Carolina,"MSA counties 100,000 or over",06-FEB-15,2,5,1,Intimidation,1.0,School-Elementary/Secondary,6,7,1
177874,178762,2015,82,NC,North Carolina,"MSA counties 100,000 or over",07-SEP-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,6,15,0
177875,178763,2015,82,NC,North Carolina,"MSA counties 100,000 or over",23-SEP-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177876,178764,2015,163,NC,North Carolina,"Cities under 2,500",01-DEC-15,0,4,1,Intimidation,1.0,School-College/University,6,7,1
177877,178765,2015,163,NC,North Carolina,"Cities under 2,500",25-JAN-15,1,5,1,Simple Assault,1.0,School-College/University,2,7,1
177878,178766,2015,83,NC,North Carolina,"MSA counties from 25,000 thru 99,999",03-AUG-15,4,5,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,6,7,1
177879,178767,2015,83,NC,North Carolina,"MSA counties from 25,000 thru 99,999",26-DEC-15,1,5,1,Intimidation,1.0,Residence/Home,21,7,1
177880,178768,2015,83,NC,North Carolina,"MSA counties from 25,000 thru 99,999",05-OCT-15,1,5,2,Intimidation,2.0,Residence/Home,6,7,1
177881,178769,2015,83,NC,North Carolina,"MSA counties from 25,000 thru 99,999",11-SEP-15,1,4,1,Intimidation,1.0,Residence/Home,40,7,1
177882,178770,2015,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",03-OCT-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177883,178771,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",13-AUG-15,2,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
177884,178772,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",08-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Department/Discount Store,6,7,0
177885,178773,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",10-MAR-15,1,5,1,Simple Assault,1.0,Convenience Store,21,7,1
177886,178774,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",10-MAR-15,1,5,2,Aggravated Assault,2.0,Hotel/Motel/Etc.,21,7,1
177887,178775,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",21-MAR-15,2,5,2,Aggravated Assault;Simple Assault,2.0,Residence/Home,6,7,1
177888,178776,2015,86,NC,North Carolina,"Cities from 50,000 thru 99,999",11-SEP-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
177889,178777,2015,168,NC,North Carolina,"Cities from 2,500 thru 9,999",05-APR-15,1,5,3,Aggravated Assault;Intimidation,2.0,Residence/Home,40,7,1
177890,178778,2015,95,NC,North Carolina,"MSA counties 100,000 or over",11-APR-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,37,15,0
177891,178779,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",12-APR-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,28,15,0
177892,178780,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",04-AUG-15,2,5,1,Aggravated Assault,1.0,Other/Unknown,6,7,1
177893,178781,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",30-AUG-15,1,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,16,7,0
177894,178782,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",03-DEC-15,1,5,1,Intimidation,1.0,School-College/University,26,7,1
177895,178783,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",30-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,31,15,0
177896,178784,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",13-JUN-15,2,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
177897,178785,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",06-OCT-15,1,5,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,24,7,1
177898,178786,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",12-OCT-15,0,4,1,Burglary/Breaking & Entering,1.0,Residence/Home,16,7,1
177899,178787,2015,93,NC,North Carolina,"Cities from 250,000 thru 499,999",15-OCT-15,0,4,1,Intimidation,1.0,Other/Unknown,6,7,1
177900,178788,2015,104,NC,North Carolina,"Cities from 100,000 thru 249,999",01-FEB-15,1,5,1,Intimidation,1.0,Department/Discount Store,6,7,1
177901,178789,2015,217,NC,North Carolina,"Cities under 2,500",12-JAN-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,6,14,0
177902,178790,2015,63,NC,North Carolina,"Cities from 2,500 thru 9,999",06-AUG-15,1,5,2,Destruction/Damage/Vandalism of Property;Simple Assault,1.0,Parking/Drop Lot/Garage,28,7,1
177903,178791,2015,63,NC,North Carolina,"Cities from 2,500 thru 9,999",20-SEP-15,2,2,1,Aggravated Assault,1.0,Residence/Home,27,7,1
177904,178792,2015,76,NC,North Carolina,"Cities from 2,500 thru 9,999",21-MAR-15,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
177905,178793,2015,196,NC,North Carolina,"Cities from 10,000 thru 24,999",10-DEC-15,1,5,2,Aggravated Assault,2.0,Parking/Drop Lot/Garage,31,7,1
177906,178794,2015,196,NC,North Carolina,"Cities from 10,000 thru 24,999",25-JUN-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
177907,178795,2015,134,NC,North Carolina,"Cities under 2,500",17-JAN-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-College/University,6,14,0
177908,178796,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",12-APR-15,1,5,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,34,7,1
177909,178797,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",19-AUG-15,0,4,1,Simple Assault,1.0,Commercial/Office Building,21,7,1
177910,178798,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",20-AUG-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,16,0,0
177911,178799,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",27-AUG-15,0,4,1,Simple Assault,1.0,Residence/Home,6,7,1
177912,178800,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",17-DEC-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,24,0,0
177913,178801,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",20-DEC-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,6,7,0
177914,178802,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",01-JAN-15,1,2,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,40,7,0
177915,178803,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",04-JUL-15,0,4,2,Destruction/Damage/Vandalism of Property;Not Specified,1.0,Bar/Nightclub,31,7,1
177916,178804,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",05-JUL-15,2,3,4,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
177917,178805,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",15-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,40,0,0
177918,178806,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",20-JUL-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School-Elementary/Secondary,35,0,0
177919,178807,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",28-JUL-15,1,5,1,Intimidation,1.0,Department/Discount Store,1,7,1
177920,178808,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",29-JUL-15,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
177921,178809,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",28-JUN-15,1,5,2,Intimidation;Simple Assault,1.0,Bar/Nightclub,16,7,1
177922,178810,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",24-MAR-15,1,2,1,Aggravated Assault,1.0,Residence/Home,21,7,1
177923,178811,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",31-MAR-15,1,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,5,7,1
177924,178812,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",02-MAY-15,1,5,8,Intimidation;Simple Assault,4.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
177925,178813,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",05-MAY-15,0,4,1,Robbery,1.0,Field/Woods,31,7,1
177926,178814,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",14-MAY-15,5,2,1,Intimidation,1.0,School-Elementary/Secondary,40,7,1
177927,178815,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",19-MAY-15,3,3,1,Destruction/Damage/Vandalism of Property,0.0,Service/Gas Station,16,0,0
177928,178816,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",21-MAY-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
177929,178817,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",26-MAY-15,2,2,1,Robbery,1.0,Residence/Home,16,7,1
177930,178818,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",29-MAY-15,10,2,1,Aggravated Assault,1.0,Other/Unknown,16,7,1
177931,178819,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",03-NOV-15,1,2,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
177932,178820,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",15-NOV-15,1,5,2,Intimidation;Simple Assault,1.0,Other/Unknown,24,7,1
177933,178821,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",12-OCT-15,1,2,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
177934,178822,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",29-SEP-15,2,2,1,Aggravated Assault,1.0,Residence/Home,30,7,1
177935,178823,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",16-AUG-15,1,2,1,Aggravated Assault,1.0,Restaurant,16,7,1
177936,178824,2015,42,NC,North Carolina,"Cities from 500,000 thru 999,999",16-SEP-15,1,2,1,Intimidation,1.0,Commercial/Office Building,40,7,1
177937,178825,2015,143,NC,North Carolina,"Cities from 25,000 thru 49,999",04-JUL-15,1,2,1,Simple Assault,1.0,Residence/Home,16,7,1
177938,178826,2015,158,NC,North Carolina,"MSA counties from 25,000 thru 99,999",19-JUN-15,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,0,0
177939,178827,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",12-AUG-15,1,2,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,21,7,1
177940,178828,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",31-AUG-15,0,4,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
177941,178829,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",10-DEC-15,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,0
177942,178830,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",18-DEC-15,0,4,2,Aggravated Assault;Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
177943,178831,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",12-JUN-15,0,4,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,26,7,1
177944,178832,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",18-JUN-15,0,4,1,Intimidation,1.0,Parking/Drop Lot/Garage,16,7,1
177945,178833,2015,236,NC,North Carolina,"Cities from 100,000 thru 249,999",13-NOV-15,1,2,2,Aggravated Assault;Rape,1.0,Residence/Home,40,7,0
177946,178834,2015,110,NC,North Carolina,"Cities from 50,000 thru 99,999",19-MAY-15,2,5,1,Simple Assault,1.0,Hotel/Motel/Etc.,5,7,1
177947,178835,2015,110,NC,North Carolina,"Cities from 50,000 thru 99,999",04-AUG-15,1,5,1,Intimidation,1.0,Bank/Savings and Loan,6,7,1
177948,178836,2015,105,NC,North Carolina,"Cities from 2,500 thru 9,999",04-SEP-15,1,5,3,Aggravated Assault,3.0,Parking/Drop Lot/Garage,6,7,1
177949,178837,2015,35,NC,North Carolina,"Cities from 10,000 thru 24,999",23-SEP-15,1,5,2,Intimidation,2.0,Residence/Home,2,7,1
177950,178838,2015,71,NC,North Carolina,"Cities under 2,500",06-OCT-15,1,5,1,Intimidation,1.0,School-College/University,6,7,1
177951,178839,2015,189,NC,North Carolina,"Cities from 2,500 thru 9,999",03-SEP-15,2,2,1,Intimidation,1.0,Residence/Home,40,7,1
