,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
65480,62180,1999,WV0100300,Montgomery,,City,WV,West Virginia,South Atlantic,South,7,"Cities under 2,500",15-MAY-99,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Business,S,S
65481,62181,1999,WV0170000,Harrison,,County,WV,West Virginia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",10-JAN-99,,,1,,,Unknown,,1,Intimidation,1.0,Other/Unknown,Anti-Gay (Male),Individual,S,S
65482,62182,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",12-JAN-99,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Theft From Motor Vehicle,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,M,S
65483,62183,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",06-APR-99,,,1,,,Black or African American,,3,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Residence/Home,Anti-White,Individual,M,S
65484,62184,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",23-JUL-99,,,1,,,White,,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
65485,62185,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",07-AUG-99,,,3,,,Black or African American,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
65486,62186,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",14-AUG-99,,,3,,,White,,2,Aggravated Assault;Drug/Narcotic Violations,1.0,Air/Bus/Train Terminal,Anti-Black or African American,Individual;Society/Public,M,S
65487,62187,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",09-SEP-99,,,1,,,Black or African American,,2,Aggravated Assault;Murder and Nonnegligent Manslaughter,2.0,Bar/Nightclub,Anti-White,Individual,M,S
65488,62188,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",09-NOV-99,,,1,,,White,,2,Destruction/Damage/Vandalism of Property;Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,M,S
65489,62189,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",05-DEC-99,,,1,,,White,,1,Simple Assault,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
65490,62190,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-DEC-99,,,1,,,White,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
65491,62191,1999,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",01-MAR-99,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
65492,62192,1999,WV0200600,South Charleston,,City,WV,West Virginia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",22-SEP-99,,,3,,,White,,2,Burglary/Breaking & Entering;Theft From Building,1.0,Residence/Home,Anti-Black or African American,Individual,M,S
65493,62193,1999,WV0202000,West Virginia State University,,University or College,WV,West Virginia,South Atlantic,South,7,"Cities under 2,500",04-FEB-99,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,S,S
65494,62194,1999,WV0250100,Fairmont,,City,WV,West Virginia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",15-OCT-99,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
65495,62195,1999,WV0280000,Mercer,,County,WV,West Virginia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",26-JUN-99,,,1,,,White,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
65496,62196,1999,WV0280300,Princeton,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",07-FEB-99,,,1,,,White,,1,Drug/Narcotic Violations,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Society/Public,S,S
65497,62197,1999,WV0280300,Princeton,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",13-NOV-99,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,"Anti-Multiple Races, Group",Individual,S,S
65498,62198,1999,WV0310000,Monongalia,,County,WV,West Virginia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",07-AUG-99,,,1,,,White,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
65499,62199,1999,WV0350100,Wheeling,,City,WV,West Virginia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",01-MAY-99,,,2,,,White,,4,Destruction/Damage/Vandalism of Property,3.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Individual;Religious Organization,M,S
65500,62200,1999,WV0350100,Wheeling,,City,WV,West Virginia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",26-MAY-99,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-American Indian or Alaska Native,Individual,S,S
65501,62201,1999,WV0350100,Wheeling,,City,WV,West Virginia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",11-JUL-99,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-American Indian or Alaska Native,Individual,S,S
65502,62202,1999,WV0350100,Wheeling,,City,WV,West Virginia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",27-OCT-99,,,0,,,Unknown,,1,Theft From Motor Vehicle,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-American Indian or Alaska Native,Individual,S,S
65503,62203,1999,WV0410100,Beckley,,City,WV,West Virginia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",28-JUN-99,,,1,,,White,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Lesbian (Female),Individual,S,S
65504,62204,1999,WV0410100,Beckley,,City,WV,West Virginia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",15-DEC-99,,,1,,,White,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Religion,Individual,S,S
65505,62205,1999,WV0420100,Elkins,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",27-SEP-99,,,1,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
65506,62209,1999,WV0540000,Wood,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",05-APR-99,,,1,,,Black or African American,,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,S,S
65507,62174,1999,WVWSP1900,State Police:,Huntington,State Police,WV,West Virginia,South Atlantic,South,9D,"MSA counties under 10,000",10-FEB-99,,,1,,,White,,1,Simple Assault,1.0,Government/Public Building,Anti-Black or African American,Individual,S,S
65508,62175,1999,WVWSP2800,State Police:,Moorefield,State Police,WV,West Virginia,South Atlantic,South,8D,"Non-MSA counties under 10,000",07-APR-99,,,2,,,White,,1,Simple Assault,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
73647,70200,2000,WV0020000,Berkeley,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",03-SEP-00,,,1,,,Black or African American,,1,Aggravated Assault,0.0,Field/Woods,Anti-Black or African American,Individual,S,S
73648,70201,2000,WV0020200,Department of Natural Resources:,Berkeley County,Other State Agency,WV,West Virginia,South Atlantic,South,9D,"MSA counties under 10,000",03-JUL-00,,,3,,,White,,3,Aggravated Assault;Arson;Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual;Religious Organization,M,S
73649,70202,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",01-JAN-00,,,0,,,Unknown,,1,Fondling,1.0,Other/Unknown,Anti-White,Individual,S,S
73650,70203,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",11-JAN-00,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
73651,70204,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",09-FEB-00,,,0,,,Unknown,,1,All Other Larceny,0.0,Service/Gas Station,Anti-Lesbian (Female),Business,S,S
73652,70205,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",15-FEB-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
73653,70206,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",15-MAR-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
73654,70207,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",22-JUL-00,,,2,,,White,,1,Drug/Narcotic Violations,0.0,Other/Unknown,Anti-Black or African American,Society/Public,S,S
73655,70208,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",08-MAR-00,,,1,,,White,,1,Simple Assault,0.0,Residence/Home,Anti-Gay (Male),Individual,S,S
73656,70209,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",09-MAR-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
73657,70210,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",29-MAR-00,,,1,,,Black or African American,,1,Robbery,0.0,Other/Unknown,Anti-Black or African American,Individual,S,S
73658,70211,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",11-MAY-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
73659,70212,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-MAY-00,,,0,,,Unknown,,1,Motor Vehicle Theft,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
73660,70213,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",14-JUL-00,,,1,,,White,,1,Burglary/Breaking & Entering,0.0,Residence/Home,Anti-Lesbian (Female),Individual,S,S
73661,70214,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",15-JUL-00,,,1,,,Black or African American,,1,Drug/Narcotic Violations,0.0,Parking/Drop Lot/Garage,Anti-Lesbian (Female),Society/Public,S,S
73662,70215,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-JUL-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Black or African American,Individual,S,S
73663,70216,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",06-AUG-00,,,0,,,Unknown,,1,Theft From Motor Vehicle,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
73664,70217,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",04-AUG-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Business,S,S
73665,70218,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",21-AUG-00,,,2,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
73666,70219,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",28-AUG-00,,,2,,,White,,1,Simple Assault,0.0,Bar/Nightclub,Anti-Lesbian (Female),Individual,S,S
73667,70220,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",28-AUG-00,,,0,,,Unknown,,1,Theft From Motor Vehicle,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
73668,70221,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",02-NOV-00,,,0,,,Unknown,,1,Theft From Motor Vehicle,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
73669,70803,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",22-SEP-00,,,1,,,White,,1,Simple Assault,0.0,Residence/Home,Anti-Gay (Male),Individual,S,S
73670,70804,2000,WV0060200,Huntington,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",01-DEC-00,,,0,,,Unknown,,1,Burglary/Breaking & Entering,0.0,Residence/Home,Anti-Black or African American,Individual,S,S
73671,70222,2000,WV0140000,Hampshire,,County,WV,West Virginia,South Atlantic,South,8C,"Non-MSA counties from 10,000 thru 24,999",25-FEB-00,,,1,,,White,,1,Aggravated Assault,1.0,Residence/Home,Anti-Other Religion,Individual,S,S
73672,70805,2000,WV0170000,Harrison,,County,WV,West Virginia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",23-JAN-00,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,S,S
73673,70223,2000,WV0190100,Charles Town,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",15-OCT-00,,,2,,,White,,1,Intimidation,0.0,Service/Gas Station,Anti-Black or African American,Individual,S,S
73674,70806,2000,WV0190100,Charles Town,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",20-JUN-00,,,1,,,Unknown,,1,Simple Assault,0.0,Other/Unknown,Anti-White,Individual,S,S
73675,70807,2000,WV0190100,Charles Town,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",13-MAY-00,,,3,,,White,,2,Intimidation,0.0,Restaurant,Anti-Black or African American,Individual,S,S
73676,70224,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",31-AUG-00,,,1,,,Unknown,,1,Burglary/Breaking & Entering,0.0,Residence/Home,Anti-White,Individual,S,S
73677,70225,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",17-NOV-00,,,0,,,Unknown,,1,Drug/Narcotic Violations,0.0,Restaurant,Anti-White,Society/Public,S,S
73678,70226,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",07-DEC-00,,,1,,,White,,1,Simple Assault,0.0,Residence/Home,Anti-White,Individual,S,S
73679,70808,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",06-DEC-00,,,1,,,White,,1,Intimidation,0.0,Bar/Nightclub,Anti-White,Individual,S,S
73680,70809,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",08-MAY-00,,,1,,,White,,1,Simple Assault,0.0,Residence/Home,Anti-Black or African American,Individual,S,S
73681,70810,2000,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",18-NOV-00,,,1,,,White,,1,Simple Assault,0.0,Other/Unknown,Anti-Black or African American,Individual,S,S
73682,70227,2000,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",15-MAR-00,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
73683,70228,2000,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",30-APR-00,,,1,,,White,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
73684,70229,2000,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",17-JUN-00,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Unknown,S,S
73685,70230,2000,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",15-JUL-00,,,0,,,Unknown,,3,All Other Larceny;Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Atheism/Agnosticism,Business,M,S
73686,70231,2000,WV0200200,Charleston,,City,WV,West Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",22-NOV-00,,,2,,,White,,2,Simple Assault,0.0,School/College,Anti-Black or African American,Individual,S,S
